제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어떤+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2017.03.30.|2017.04.02.&section=kin&page=1
안구건조증 찜질,"눈에 알레르기성결막염도 있고 안구건조증도 있습니다둘다 증상이 심한편이고 알레르기성결막염은 계절 없이 사계절 심한데 여름에 가장 심합니다. 안구건조증은 원래 있었는데 요새 많이 심해져서 눈이 뻑뻑하고 땡기고, 햇빛에 눈이 많이 시리고 바람불면 눈물이 계속 흐릅니다.병원에서 알레르기로 심하게 눈이 가려울때는 냉찜질 잠깐 하라고 해서 증상 심할때 했었습니다. 근데 안구건조증에는 또 온찜질이 좋다고 하고 냉찜질은 눈건강 상한다고 하네요혹시 온찜질은 알레르기성 결막염을 더 심하게 하거나냉찜질은 안구건조증을 더 심하게 하나요? 두 증상을 다 완화 시키려면 어떤 찜질을 하는게 좋은가요","안구건조증의 원인이 눈꺼풀 염증에 의한 경우에는 따뜻한 찜질이 도움이 됩니다.""눈이 뻑뻑하고 땡기고, 햇빛에 눈이 많이 시리고 바람불면 눈물이 계속 흐릅니다""이건 전형적인 안구 건조증 증상입니다.그러므로 평소에는 눈꺼풀 따뜻한 찜질을 해주시고,알러지가 생겨 가려울 땐 냉찜질을 하시면 됩니다.눈감고 잠깐 냉찜질 하는 것이 눈을 상하게 하진 않습니다.냉찜질 대신 안약을 차게해서 넣는 것도 좋은 방법 중의 하나입니다.주의) 아이봉을 비롯한 그 어떤 것으로도 눈속을 씻어내서는 안됩니다.우리 눈에서 만들어지는 눈물은 그 어떠한 안약으로도 만들 수 없는엄청난 눈 보호 성분들이 있습니다.눈속을 씻어내는 것은 보호막을 다 걷어내버리는 것과 같습니다.절대 하지 마세요."
안구건조증 찜질,"눈에 알레르기성결막염도 있고 안구건조증도 있습니다둘다 증상이 심한편이고 알레르기성결막염은 계절 없이 사계절 심한데 여름에 가장 심합니다. 안구건조증은 원래 있었는데 요새 많이 심해져서 눈이 뻑뻑하고 땡기고, 햇빛에 눈이 많이 시리고 바람불면 눈물이 계속 흐릅니다.병원에서 알레르기로 심하게 눈이 가려울때는 냉찜질 잠깐 하라고 해서 증상 심할때 했었습니다. 근데 안구건조증에는 또 온찜질이 좋다고 하고 냉찜질은 눈건강 상한다고 하네요혹시 온찜질은 알레르기성 결막염을 더 심하게 하거나냉찜질은 안구건조증을 더 심하게 하나요? 두 증상을 다 완화 시키려면 어떤 찜질을 하는게 좋은가요",냉찜질이 더 도움됩니다!차가운 걸로 하면 가려움도 줄어들고 결막의 부종도 감소해여!아니면세척액 넣고 컵으로 눈을 뜨고 깜빡깜빡하면서 세척하는것도 있어요!http://www.enuri.com/detail.jsp?modelno=12831317&cate=16360109&IsDeliverySum=N&utm_source=nate&utm_medium=JSVM&utm_term=20170327&utm_content=living이렇게 생긴건데이거 하면 눈도 덜 건조하고 시원해요!
안구건조증 찜질,"눈에 알레르기성결막염도 있고 안구건조증도 있습니다둘다 증상이 심한편이고 알레르기성결막염은 계절 없이 사계절 심한데 여름에 가장 심합니다. 안구건조증은 원래 있었는데 요새 많이 심해져서 눈이 뻑뻑하고 땡기고, 햇빛에 눈이 많이 시리고 바람불면 눈물이 계속 흐릅니다.병원에서 알레르기로 심하게 눈이 가려울때는 냉찜질 잠깐 하라고 해서 증상 심할때 했었습니다. 근데 안구건조증에는 또 온찜질이 좋다고 하고 냉찜질은 눈건강 상한다고 하네요혹시 온찜질은 알레르기성 결막염을 더 심하게 하거나냉찜질은 안구건조증을 더 심하게 하나요? 두 증상을 다 완화 시키려면 어떤 찜질을 하는게 좋은가요",잠시 진정시켜 주는데는 냉찜질이 도움이 될 수 있지만 시간이 지나게 되면더 악화될 수 있으니 안구건조증은 근본 원인을 치유해 주셔야 합니다.안구건조증은 자신의 몸과 눈이 원하고 좋아하는 자연치유로 근본원인을빠르고 건강하게 완치시켜 주어야 하는 질환입니다. 안구건조증의 주원인은 자신의 눈을 보호해주는 지방층(보호막)눈물이부족하거나 없게 되어서 수성층눈물의 빠른 증발로 발생하는 것입니다. 안구건조증으로 눈이 뻑뻑하면 결막에 상처가 쉽게 날수 있고외부의 바이러스균들이 결막에 쉽게 침투하여서 통증과 결막염을발생시키고 시간이 지나면서 시야가 뿌옇게 보이기도 합니다. 보호막이 없으면 찬바람은 바로 안구를 통과하게 되어서 안구의 체온은 떨어지고 ㅠㅠ눈은 정상체온을 유지시켜서 자신의 안구를 보호해 보려고 눈물을 흘려보내게 되지요. 보호막이 없는 안구는 밝은 빛에 노출되어도 반사해주는 보호막이 없어서빛이 안구에 직접 침투하여 눈부시게 하고 눈은 자신의 안구를 보호하기 위해서밝은 빛에 노출되면 눈을 감으려 하는데 우리는 힘을 주며 눈을 뜨려고 하지요. 이 같은 안구건조증을 회복하지 못하고 시간을 보내게 된다면증상은 서서히 악화로 진행하여서 시력을 저하시키고 사람을 힘들고지치게 할 수 있으니 안구건조증은 초기에 빠른 회복이 매우 중요합니다. 그런데 우리는 언제부턴가 자신도 모르는 사이에 하루도 없어서는 안 되는인공눈물에 길들여져 평생을 힘들게 살아야하는ㅠㅠ안타까운 일들이 없었으면 합니다. 안구는 자신의 눈물(마이봄샘)에서 분비해주는 자연눈물을 원합니다. 안구건조증은 잠시 진정효과의 치료방법 보다는퇴화로 진행하고 있는 마이봄샘 분비기능인 근본원인을 자연치유로빠르게 개선시켜 주어야 건강하게 회복할 수 있는 것입니다. 우리는 자신의 몸이 그렇게 할 수 있도록 가볍게 도와만 주시면안구건조증과 안구질환은 약물 등의 후유증과 재발걱정 없이 자신의 눈이좋아하고 원하는 자연눈물을 분비해주는 건강한 눈으로 회복하실 수 있습니다. 아래 자연치유 블로그의 도움을 받아 건강한 눈으로 회복하시길 바랍니다.(모바일 검색시 네임카드가 안보이시면 PC버전으로 확인 하세요~)
자꾸 피똥이나와요,요즘 자꾸 화장실도 자주가고싶고 그래서 계속 화장실에 가면자꾸 피똥이라하기엔 뭐하고 똥밑에 피가 깔려있고 생리는아닌데 피가 계속나오거든요 그리고 배는 약간 아프고 속도쓰리고 그래서 걱정도되고 이거 병원가야하면 어디쪽으로가야하는지 아니면 병원정도까지 아니면 집에서 어떻게해야하는지 뭘 먹고 어떤걸 먹지말아야하는지 알려주세요...ㅠ,"안녕하세요. 하이닥-네이버 지식iN 상담의 천찬우 입니다.상담 감사합니다.현재의 증상은 치열 또는 출혈성 내치핵(암치질, 내치질)의 가능성이 높습니다. 이는 계속적으로 방치할 경우에 만성 빈혈이나 탈항, 항문협착증으로 이어져 나중에 고생하실 수 있습니다. 집에서 아침저녁으로 온수좌욕을 시행해 주시고 충분한 물(하루 1.5리터 이상)과 야채나 과일 등 섬유소섭취를 생활화하여 변을 부드럽게 유도하도록 하세요. 그래도 증상의 호전이 없으면 근처의 대장항문전문병원에 가셔서 간단한 항문경검사를 통하여 정확한 항문상태를 진찰받으신 후에 적절한 치료를 받도록 하세요. 소중한 만남 감사 드리며 행복한 하루 되세요도움이 되었길 바랍니다."
자꾸 피똥이나와요,요즘 자꾸 화장실도 자주가고싶고 그래서 계속 화장실에 가면자꾸 피똥이라하기엔 뭐하고 똥밑에 피가 깔려있고 생리는아닌데 피가 계속나오거든요 그리고 배는 약간 아프고 속도쓰리고 그래서 걱정도되고 이거 병원가야하면 어디쪽으로가야하는지 아니면 병원정도까지 아니면 집에서 어떻게해야하는지 뭘 먹고 어떤걸 먹지말아야하는지 알려주세요...ㅠ,혹시 모르니 병원가새요!
뇌손상인가요,저는 대화하기가 너무 힘듭니다누가 말을 하면 그 말을 듣고 어떤 내용인지 알아야겠죠 그리고 대답을 생각해야해요 그리고 말을 하야하죠 저는 근데 다른사람보다 그 기간이 많이 길어요길에서 아는 사람을 마주치면 그 사람을 알아보고 인사를 해야겠다고 생각하고 인사를 해야하는데 그 기간이 너무 길어요수전증인지 파킨슨병인지 가만히 있어도 손 다리가 떨리는게 보입니다뇌손상인가라고 생각을 해보게 된건 제가 어렸을때 3층에서 떨어지는 돌에 맞거나 놀이터에서 떨어지는등 머리를 많이 다치기도 했고 정신적인 것으로도 손상이 될수 있다면 저는 가정폭력 피해자이고 우울증이 있기 때문이에요저는 왜 이렇고 병원을 간다면 어떤병원을 가야하나요?,"신경정신과에 가셔서 뇌 검사를 한번 해 보세요.사고들로 인해서 뇌기능에 손상이 일어났을 수도 있겠습니다.뇌기능은  mri나 ct상에 잘 나타나지 않으므로 병원에서 뇌구조에이상이 없다고 나오면  '뉴로피드백' 뇌훈련을 해 보시길 권유드립니다.호르몬과 신경전달물질 생성과 조절에 탁월한 효과가 있습니다.간혹 병워너에서는 '뉴로피드백'의 효능을 잘 모르는 경우도 있스ㅓㅂ니다만비약물 개선법으로 미국 등 서양에서는 병원에서 치료용으로 많이 활용하고참고하시면 되겠습니다.우울과 불안 불면,파킨슨, 손 발 떨림 현상은 신경전달 물질과 관련이 있습니다. ."
뇌손상인가요,저는 대화하기가 너무 힘듭니다누가 말을 하면 그 말을 듣고 어떤 내용인지 알아야겠죠 그리고 대답을 생각해야해요 그리고 말을 하야하죠 저는 근데 다른사람보다 그 기간이 많이 길어요길에서 아는 사람을 마주치면 그 사람을 알아보고 인사를 해야겠다고 생각하고 인사를 해야하는데 그 기간이 너무 길어요수전증인지 파킨슨병인지 가만히 있어도 손 다리가 떨리는게 보입니다뇌손상인가라고 생각을 해보게 된건 제가 어렸을때 3층에서 떨어지는 돌에 맞거나 놀이터에서 떨어지는등 머리를 많이 다치기도 했고 정신적인 것으로도 손상이 될수 있다면 저는 가정폭력 피해자이고 우울증이 있기 때문이에요저는 왜 이렇고 병원을 간다면 어떤병원을 가야하나요?,신경정신과에 가셔서 진료와 치료를 받아보세요.파킨슨이나 뇌질환에 의약품은 아니지만 은행발효액이 정신 안정이나 심신안정에 도움이 도더라구요은행이니까 혈액순환이 잘되서 그렇겠지요약이 아니니까 의약품과 같이 드셔도 상관 없으니까요네이버나 다음 검색창에 은행식초의 효능 함 검색 해보세요
뇌손상인가요,저는 대화하기가 너무 힘듭니다누가 말을 하면 그 말을 듣고 어떤 내용인지 알아야겠죠 그리고 대답을 생각해야해요 그리고 말을 하야하죠 저는 근데 다른사람보다 그 기간이 많이 길어요길에서 아는 사람을 마주치면 그 사람을 알아보고 인사를 해야겠다고 생각하고 인사를 해야하는데 그 기간이 너무 길어요수전증인지 파킨슨병인지 가만히 있어도 손 다리가 떨리는게 보입니다뇌손상인가라고 생각을 해보게 된건 제가 어렸을때 3층에서 떨어지는 돌에 맞거나 놀이터에서 떨어지는등 머리를 많이 다치기도 했고 정신적인 것으로도 손상이 될수 있다면 저는 가정폭력 피해자이고 우울증이 있기 때문이에요저는 왜 이렇고 병원을 간다면 어떤병원을 가야하나요?,질문자 님을 만나 뵙게 되어 감사드리며질문자님께서 문의하신 부분에 대한 답변은----------------------------------------------------------------혼자서 모든걸 맘안에 담아두고 버텨내시느라많이 힘들고 지쳤던 거에요. 혼자서 슬펐던 맘을 달래며그 시간 동안 스트레스와 불안을 담아두고 맘에 쌓아두며 지속적인 부담이 되면서 자신에게 아픔으로담아 두었던 것들로 인해 현재의 질문자님 자신에게 부담이 되어가면서질문자님께서 [  가정폭력으로 인한 우울증이  ] 생기신거 같아요.너무 힘들고 지치다고 불안하기보다 마음에 안정을 취하시고 이야기 해보세요.과거의 슬프고 힘들었던 기억이 쌓이고 쌓여 버텨오면서 이제서야자신에게 안좋은 기억들 슬픈 생각이나 상처들이 자신을 짓 누르게되고 불안한 생각들이 자신을 휘감아 버리면서 현재 불안한 상태가 되어가는거죠.이제는 너무 자신을 억압하지 마세요. 앞으로 당신은 달라질 수 있는 존재니까요.그 동안의 슬픔을 하나 하나 마음 안에 담아두면서 그것들이 맘에 부담이 된거 같아요. 누구나 힘들고 지치기 떄문에 사람이자나요. 모든 걸 본인이 다 감당하실 의무는 없어요.지금 당장은 아무도 들어줄 사람이나 조언해 줄 사람이 없다는 생각에 담아두고 담아두다 보면자신의 맘에 갈수록 여러 걱정과 불안함이 쌓이고 쌓이면서 자신도 모르게자신에게 상처를 주고 있을 수도 있었던거니까요.마음은 상처에 약하고 누적 되었던 불안은 현재의 자신을 동요하게 하니까요. 당신은 상처 받을 한 사람이 아니라 소중함 그 자체로 태어난 사람이니까요.마음이 아픈 건 당신의 잘못이 아니라 살아가는 과정 중 경험의 결과니까요.그 모든 일들로 인해 자신에게 상처 주는건 잠깐 멈추세요.만약 정말 힘들고 지칠떄가 있다면너무 혼자 힘드러 하지 마시고 상담을 한번 해보세요.--------------------------------------------------------많이 힘들었을 질문자님. 언제든 아래 버튼↙을 통해 고민을 이야기 해주세요.▶고민&심리상담하기N ----------------------------------------------질문자님께서 마음 아프고 슬퍼했을 시간들이이제는 행복한 시간이 되어 살아갈 수 있으면 합니다.
소변검사결과 단백뇨,고등학교 3학년 여학생인데요 학교에서 소변검사를 했는데 단백뇨 라는 진단이 나와서 병원을 가보라고 합니다. 단백뇨가 정확하게 어떤 증상인가요?? 병원에가지않고 미루면 큰일나는건가요?? 병원에 갈 시간도없고 몸에 큰 이상도 없어서 별로 병원에 안가고싶어요...병원에 가지않고 자연적으로 치료하는 법은 없나요??,단백뇨 단백질이포함되어나오는 소변으로 거품이많은것이특징인데옛날에는 소변시에 거품이많아야 몸이좋다고도 했었다고하네요.하지만 지금 현대인에게는 과부화된 영양상태로 좋지는 않는듯해요.링크걸었어요.https://m.search.naver.com/search.naver?where=m&ie=utf8&query=%EB%8B%A8%EB%B0%B1%EB%87%A8&sm=mob_hty.idx
공황장애?시선공포.. 시선이싫어요,"저는 성인 여자입니다언제부터인지 유독 심해졌네요밥 먹을때 사람 많은 식당 가는건 조금 힘든편이고반대로 사람이 많은 밖 길거리 실외활동은 좋아합니다 그럴때는 시선이 신경쓰이지 않아요다만 실내 갖힌공간에 있으면 모두가 날 쳐다보는거 같고 그 시선이 미치도록 싫습니다몸짓 하나에 시선이 주목될거같고 그러다 누군가와 눈이 마주치면 극도로 불안하며 심장이 엄청 뜁니다얼굴에 식은땀이 나고 거기서 더 긴장이 되면서땀이 너무 나버립니다원래 몸에 열이 많아 겨울에도 실내에 들어가면 땀이 나곤 합니다 그런데 그 땀이 너무 싫어요그 모습을 남이 보면 어떡하지 싶고 긴장된 모습, 땀이 나는 모습을 보이기가 싫습니다어쩌면 땀이 날까봐 시선이 싫은거 같아요이런문제로 일적으로 상당히 지금 힘들어요이런글을 본적이있습니다 생각보다 사람들은 나에게 관심이없다.. 맞는말이에요 그말을 곱씹으며 긴장이 되서 땀이 날때마다 그 말을 떠올리면 조금 괜찮아지긴하는데 대부분은 긴장 해서 땀이 나기 시작하면 겉잡을수없이 불안해요 땀이 나는걸 보고 이상하게 생각할것 같아 힘듭니다 병원은 다녀봤지만 효과 없는듯하고 어떡하면 긴장할때 이런 불안함에서 벗어날수있을까요 어떤 말이라도 좋아요 제발제 마음이 편해질수있게 도와주세요몇년동안 누가 나를 쳐다보는게 두려워 긴장하고 불안해하길 반복했어요 쳐다보면 어때 땀이나면 어때 괜찮아 라고 위안을 해도한번 당황하기 시작하면 그생각으로는 되지도 않습니다그 자리에서 뛰쳐나가고 싶고 언제 어떡하면 괜찮아질까 난언제까지 이러고 살아야할까 싶어요너무 힘듭니다",질문자 님을 만나 뵙게 되어 감사드리며질문자님께서 문의하신 부분에 대한 답변은----------------------------------------------------------------혼자서 모든걸 맘안에 담아두고 버텨내시느라많이 힘들고 지쳤던 거에요. 혼자서 슬펐던 맘을 달래며그 시간 동안 스트레스와 불안을 담아두고 맘에 쌓아두며 지속적인 부담이 되면서 자신에게 아픔으로담아 두었던 것들로 인해 현재의 질문자님 자신에게 부담이 되어가면서질문자님께서 [  시선공포증과 공황장애가  ] 생기신거 같아요.너무 힘들고 지치다고 불안하기보다 마음에 안정을 취하시고 이야기 해보세요.과거의 슬프고 힘들었던 기억이 쌓이고 쌓여 버텨오면서 이제서야자신에게 안좋은 기억들 슬픈 생각이나 상처들이 자신을 짓 누르게되고 불안한 생각들이 자신을 휘감아 버리면서 현재 불안한 상태가 되어가는거죠.이제는 너무 자신을 억압하지 마세요. 앞으로 당신은 달라질 수 있는 존재니까요.그 동안의 슬픔을 하나 하나 마음 안에 담아두면서 그것들이 맘에 부담이 된거 같아요. 누구나 힘들고 지치기 떄문에 사람이자나요. 모든 걸 본인이 다 감당하실 의무는 없어요.지금 당장은 아무도 들어줄 사람이나 조언해 줄 사람이 없다는 생각에 담아두고 담아두다 보면자신의 맘에 갈수록 여러 걱정과 불안함이 쌓이고 쌓이면서 자신도 모르게자신에게 상처를 주고 있을 수도 있었던거니까요.마음은 상처에 약하고 누적 되었던 불안은 현재의 자신을 동요하게 하니까요. 당신은 상처 받을 한 사람이 아니라 소중함 그 자체로 태어난 사람이니까요.마음이 아픈 건 당신의 잘못이 아니라 살아가는 과정 중 경험의 결과니까요.그 모든 일들로 인해 자신에게 상처 주는건 잠깐 멈추세요.만약 정말 힘들고 지칠떄가 있다면너무 혼자 힘드러 하지 마시고 상담을 한번 해보세요.--------------------------------------------------------많이 힘들었을 질문자님. 언제든 아래 버튼↙을 통해 고민을 이야기 해주세요.▶고민&심리상담하기N ----------------------------------------------질문자님께서 마음 아프고 슬퍼했을 시간들이이제는 행복한 시간이 되어 살아갈 수 있으면 합니다.
