제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2019.02.02.|2019.02.06.&section=kin&page=1
죽이는 생각일단 저는 중2이에요 막 어느순간 부터 자꾸 부정적인 생각들고 또 막 부모님 안죽었으면 좋겠는데 죽었으면 좋겠다 생각들고 합니다. 다른 사람들도 보면 죽었으면 좋겠다 절대 안그랬으면 좋겠는데요 그래서 부정적인 생각 노 이렇게 하는데 제가 무의식 적으로 나쁘게 행동 할거 같아서 무서워요 일단 저는 병원을 가기는 힘든상황이고 어떤사람은 병원가서 치료받아야 한다 또 어떤 사람은 작은 생물부터 죽이게돼고감정이 서툴러 지게된다 이러는데 진짠가요? 아니면 스스로 긍정적인 생각 하면 서서히 잊혀지나요 참 살인 당하고싶다는 저절로 서서히 잊혀지는것 같아요 참고로 전 사람 죽이기도 싫고 상상하기도 싫고 살인당하기도 싫은데 그런생각이 들고 막 부모님이든 다른사람이든 막 보면 죽었으면 좋겠다 절대 그러고 싶지는 않아요근데 자꾸 이런생각이들어서 올립니다. 제가 싸이코패스인가요부정적인말 신고합니당 한번씩 저 기분 망치는 사람은 죽여버리고 싶다 이러는데 하..,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",싸이코패스는 아닌거 같고요그런 생각 인생이 힘들어서 들 수도 있습니다. 많은 사람이 아마 하고 살 거에요..^^계속 그런 생각이 들어서 행동으로 이어지지만 않으면 괜찮아요. 어차피 생각하는 건 보이지도 않으니까요.
죽이는 생각일단 저는 중2이에요 막 어느순간 부터 자꾸 부정적인 생각들고 또 막 부모님 죽이고 싶지않은데 죽이고싶다 생각들고 합니다. 그래서 부정적인 생각 노 이렇게 하는데 제가 무의식 적으로 나쁘게 행동 할거 같아서 무서워요 일단 저는 병원을 가기는 힘든상황이고 어떤사람은 병원가서 치료받아야 한다 또 어떤 사람은 작은 생물부터 죽이게돼고감정이 서툴러 지게된다 이러는데 진짠가요? 아니면 스스로 긍정적인 생각 하면 서서히 잊혀지나요 참 살인 당하고싶다는 저절로 서서히 잊혀지는것 같아요 참고로 전 사람 죽이기도 싫고 상상하기도 싫고 살인당하기도 싫은데 그런생각이 들고 막 부모님이든 다른사람이든 막 보면 죽었으면 좋겠다 절대 그러고 싶지는 않아요근데 자꾸 이런생각이들어서 올립니다. 제가 싸이코패스인가요부정적인말 신고합니당,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",그건 상담 받아보시는게 좋을것 같아요..
군대 그린캠프,자살시도후 실패하는바람에 현재 병원에 입원해 있습니다.  몸은 완치가된 상황 연휴라 늦은 퇴원]  이제 그린캠프를 가게될텐데 전역이나 공익으로 빠질확률은 어느정도 입니까? 헛된희망가지고 고생하지말고 빨리끝내고 싶습니다  제 생각에 저는 겉으로보기에는 멀쩡해서 원래 배치받을 예정인 부대로 가게될거같습니다  (자대가는중 시도해서 사단만 정해져 있습니다),"저도 일병3호봉 우울증및 자살충동으로 현부심한 사람입니다간단하게 정리해드리겠습니다1. 그린캠프 1달정도 수료 후 상담관상담을 합니다2. 정신과 군의관과 면담후 소견서를 작성합니다3. 대대장 면담 및 각 직속간부면담을 합니다4. 대기기간입니다 운이 좋으면 보충중대로 가서 3주후 복무변경(사회복무, 제2국민역)됩니다4번이 문제일겁니다아마 소견서, 면담내용, 상담내용을 토대로사단, 군단심사를 거쳐야하는데보통 이과정에서 1~2달이 걸립니다게다가 운이 나빠서 보충대로 간다면또 1~2달은 걸립니다그래도 보통은 그린캠프상담내용보고 보충대까진 안 보낼겁니다버텨주세요"
군대 그린캠프,자살시도후 실패하는바람에 현재 병원에 입원해 있습니다.  몸은 완치가된 상황 연휴라 늦은 퇴원]  이제 그린캠프를 가게될텐데 전역이나 공익으로 빠질확률은 어느정도 입니까? 헛된희망가지고 고생하지말고 빨리끝내고 싶습니다  제 생각에 저는 겉으로보기에는 멀쩡해서 원래 배치받을 예정인 부대로 가게될거같습니다  (자대가는중 시도해서 사단만 정해져 있습니다),정신이상자라서 빼줄듯
미드 추천,미드 혹은 영화 조사 하는 ppt를 만들려고 합니다.미국 시애틀을 배경으로 하는 미드 영화 아는대로 전부 적어주시면 됩니다.추천하는건 따로 표시해주시면 더 좋구요부탁드려요!!,"시애틀 배경의 미드로 추천해 드리겠습니다. 세컨드 찬스: 죽었던 경찰이 백만장자인 과학자의 도움으로 새 삶을 살게 되면서 벌어지는 일들을 그리는 드라마그레이 아나토미: 시애틀에 위치한 병원을 무대로, 의료진들의 일과 로맨스를 담은 드라마더 킬링: 어느 소녀의 죽음에 의문을 품은 형사가 사건을 수사하게 되면서 벌어지는 일들을 그리는 드라마아이 좀비: 레지던트였던 주인공이 좀비가 된 후, 시체 검시소에 취직을 하게 되면서 벌어지는 일들을 그리는 드라마위 추천작들 중에서, ""그레이 아나토미"" 시리즈는 왓챠플레이에서 감상하실 수 있습니다.무료 체험 기간을 이용하시면 무료로 감상하실 수  있으며, 이 기간만 이용하시는 것도 가능합니다.http://wcha.it/2ydp00x"
쌍방폭행 성립되나요?,"안녕하세요저희가 얼마전 친구들 6-7명 정도와 술을먹고집으로 가기전 건물 1층에서 담배를 피고있었습니다근대 모르는사람 2-3명이 갑자기 제친구를 누가봐도 고의로보이게 두손으로 쎄게 밀고갔습니다제친구가 그사람에게 가서 말을 하는과정에서 둘이 몃대씩 주고받은거같습니다그래서 저희들은 제친구들과 상대방을 말리고있는대상대방이 말리는 제친구 한명 얼굴1대 때렸습니다제친구도 술을 많이먹은 상태여서 바로 상대방을5대정도 때렸습니다그래서 저희는 바로 제친구와 상대방을 말렸습니다그 과정에서 상대방이 말리는 제친구들에게계속 욕과 밀거나 목을 긁히고 옷이 찢어지게됬습니다그상황에서 상대방친구가 경찰을 불러서 지구대가서 5대때린친구가 경위서쓰고 나왔습니다근대 상대방이 무슨 전치12주가 나왔다는대 사실인지는 모르겠습니다만 이럴경우 쌍방폭행이되나요?그리고 계속 저희보고 특수폭행이라는대 성립이되나요?  관련태그: 폭행/협박 관련키워드: 특수폭행, 쌍방폭행, 경찰, 폭행","# 법무법인 명재 | 김연수 변호사 [변호사 프로필보기] # 사무실 문의 전화: 050-7725-0558  법률사무소 명재 김연수 변호사입니다.어느 한쪽이 일방적인 폭행을 가하고 다른 한 쪽은 소극적인 방어행위만 한 것이 아니라 양측 모두 주고받은 상황이기 때문에 쌍방폭행으로 처벌될 것으로 보입니다. 다만, 상대방 측에서 전치 12주의 병원진단서 등을 제출하였다면 작성자님에게는 폭행죄가 아닌 상해죄가 적용될 수 있고, 여러명이 동시에 폭행하였다면 특수상해죄가 적용될 수도 있으므로 무척 불리할 수 있습니다. 방문상담을 권해드리며, 도움이 필요하시면 연락주십시오.  # 답변 변호사와의 상담을 원하신다면, 아래의 사무실 연락처로 전화문의 하시거나, [변호사 프로필보기]를 눌러보세요.  # 사무실 문의 전화: 050-7725-0558 - [변호사 프로필보기] < 클릭 # 지식iN 변호사 답변은 로톡과 네이버의 콘텐츠 제휴를 통해 변호사가 직접 정확하고 신뢰할 수 있는 답변을 전달해 드립니다. # 로톡은 법무법인이나 법률사무소가 아니며, 법률사무를 제공하지 않습니다. 모든 법률상담은 로톡을 이용하는 각 변호사 회원이 직접, 독립적으로 수행합니다.  - 변호사와 의뢰인을 더 가까이, 로톡 https://www.lawtalk.co.kr"
안면 비대칭이 심한것같은데 저정도면 많이 심한가요? 많약 심각하면 어느 병원(예를들어 치과나 외과)으로 가서 치료를 해야되는지 수술까지 해야되는지 꼭좀 알려주세요ㅠㅠ 정말 스트레스입니다...(눈도 이상합니다),"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",저도 학교에서 하는 구강상태 검사에서 약간의 안면비대칭에 부정교합이라고 해서 치과에 갔는데 턱뼈 크기가 달라서 교정기에 수술도 해야되더라고요(합쳐서 1600만원.... ) 딱히 급한상황은 아니라 그냥 살고있기는 한데제가 드리고 싶은 말은 육안으로 봤을때도 잘 모를정도인 저도 이런데 육안으로 잘 보일정도면 치과대학병원이나 큰 치과 가셔서 자세하게 검사 받으시고 확실하게 아셔야 한다고 생각합니다. 귀찮으셔도 꼭 가서 받아보세요. 그리고 너무 걱정하지않으셔도 된다고 생각합니다.
쌍수 한지 1달 됐는데 부분절개로 눈매교정까지 했구요붓기는 어느정도 빠지고 있는 상태고 멍도 없어요 근데 절개 한 끝 쪽에 몽무리 같은게 나있는데 누르먄 좀 느껴지는데 뭔가요ㅠㅠ,"... 울화병이 있을 땐 어느 병원을 가야하나요? 안녕하세요, 닥톡-네이버 지식iN 상담한의사 김하나입니다. 현재 울화가 치밀고 화병이 일어나는데 어느 병원을 가서 진료를...",다시병원에가보시는게 젤 현명해보입니다
입술어 물집이생겼어요,오늘 8시 기상후 커피먹고 9시에 갑자기 입술에물집이생겼어요어느병원에 가야하죠?이물감이 있어요,피부병원에 가시면 됩니다^^
머리와 이마쪽 모낭염에 1년동안 앓고있습니다. 항생제 말고는 치료법 없을까요?,"어렸을때(10대) 아토피를 좀 오래앓아서 좀 독한 약처방해준다는 분당의 모병원을 오래다녀서 거기서 받은 스테로이드나 그런 약들을 처방받아서 오래 복용했었습니다.성인이 되고나서는 아토피증세가 거의 사라진것 같았고 한참 잠잠하다가 제작년부터 스멀스멀 머리쪽에 모낭염이 올라와서 병원에서 소량씩약을 처방받았습니다(항생제,여드름약같은걸 처방해주더군요 +머리에 바르는 약) 초기에는 약먹으면 금세 좋아지고 한동안 괜찮았습니다. 그런데 좀 안먹으니 다시 스멀스멀올라오고 또 약처방받고 반복이되다가 어느 순간에는 약을 일주일만 안먹어도 계속 올라오더군요.그리고 지금은 약을 먹어도 모낭염이 가라앉기는 커녕 얼굴까지 뒤덥으려고합니다...제가 삼십대 직장인인데 아무리 신경을 안쓰려고 해도 얼굴이다보니 너무 예민해지더군요.대학병원도 몇개월 다녀보고했는데 도무지 방법이 없네요이제 면역이 생겨서 약도 안듣고 얼굴은 점점 뾰루지가 덮어가고 너무 힘들고 지칩니다.이것때매 술도 거의 안먹고 담배는 아예 끊었는데 증상이 호전되기는 커녕 약을 끊자마자 바로 올라오네요어떻게 방법좀 없을까요.. 이젠 항생제 치료도 불가능할거같아요... 약끊은지 5일정도 됐는데 머리는 이미 전체 덮은거 같구요 얼굴로 점점내려오는데 공포스럽습니다혹시 비슷한경험을 해보신분이나 치료해보신적 있으신분은 정보 공유좀 부탁드릴게요..정신적으로도 힘들고 뾰루지떔에 고통스럽고 거울보기가 괴롭네요",아빠가 치료해봤는데 수술을 해야해요 뭐 큰수술은 아니구요상처만 없애고 하면 된다네요 아빠는 하나도 안아팠데요 크게되기전에 얼른 수술받으세요
