제목,질문,답변,https://kin.naver.com/search/list.nhn?query=어느+병원+-동물+-성형+-강아지+-피부과+-개인회생+-인테리어+-진로+-커리큘럼+-자동차+-도서+-보험+-교통+-차+-간호학과+-학과&sort=date&period=2018.02.22.|2018.02.26.&section=kin&page=1
불안장애 병원,안녕하세요학생때부터 마음이 불안정했었어요 점점 한살한살 나이가들어가면서 불안한 증세가 심해진것같아요친구만나러 가는것조차도 힘듭니다 정말 불안해요 놀러가는건데 왜 불안한지저도 미치겠습니다 마음이 편할때는 잠잘때빼고 없는것같아요 뭘하려하면 심장이 쿵쾅쿵쾅뛰고 뭔가 조급하고 그래요 ㅠㅜ 가만히 있어도 불안하니 될것고 안돼고 있는 상황이예요 병원가서 상담받아봐야지 생각만하고자꾸미뤘는데 정말 상담받아봐야 할것같아서요 ㅠㅠ진료비랑 약처방비도 궁금해요 ㅜㅜ 어느정도로 생각하고 가야할까요 ?약처방받으면서 치료하면 나아지긴하는지 궁금해요,질문자분을 위해서라면 꼭 병원치료를 하시는게 좋을거같아요.점점더 심해지더라구여.. 치료중 약에만 의존하지마시고 스스로도 노력하셔야해요!지금은 많이 힘드시겠지만 조금씩 나아가는 모습이시길 바라요♡
턱 ? 이빨? 통증..,몇개월전부터 이빨을 꽉 무는? 버릇이 생기고 양쪽 턱이아픈건지 어금니쪽 이빨이 아픈건지 잘모르겠는데 뭐가문제인지 모르겠는데 이런건 어느병원에 진료가야하나요..?,몇개월전부터 이빨을 꽉 무는? 버릇이 생기고 양쪽 턱이아픈건지 어금니쪽 이빨이 아픈건지 잘모르겠는데 뭐가문제인지 모르겠는데 이런건 어느병원에 진료가야하나요..?그렇게 하면 둘 다 아픕니다.치아 균열증이 생기면 일반 치과 진료를 받아야 합니다.이 악무는 습관은  근육을 발달 시키는 원인이 됩니다. 원인은 턱의 교합이 맞지 않거나 비대칭이 있을 수 있는데  구강내과나 구강외과 진료를 받아 보는게 좋습니다. 턱관절 염증이 생긴 경우는 온찜질을 해주는게 통증을 줄여 줍니다. 귀 옆에 턱관절 부위를 해주면 됩니다.   관련 전문의 의견을 모아서 링크를 해 드렸었는데  네이버가 그런건지 누가 신고를 해서 그런건지  흥보성 글이라고 답을 삭제해서 추가로 링크를 못해드립니다.  치과 설명  이갈이 설명       이갈이 관련     턱관절 장애 설명     턱관절 관련        턱관절 소리 관련       턱관절 질환과 두통의 연관성은?을 아래 카페나 인터넷에서 찾아서 읽어 보세요.
의대가기 위한 공부법 질문,"저는 현재 내신 1.0이 나온 예비 고2입니다. 의대가 목표인데요, 병원있는 의대도 염두에 두고 있습니다. 그래서 수능도 내신도 놓치지 않고 싶습니다. 저희 학교는 내신 맞기 나름 쉬운 학교라서 내신 기간 제외하고는 정말 수능 준비에 올인해도 되거든요. 그래서 수능준비에 대한 조언을 부탁드립니다. 일단 저는 고1 모의고사는 계속 국영수 모두 1등급이 나왔구요. 국어나 영어에 경우는 100점 아니면 한개 틀리는 정도입니다. 하지만 고2 모의고사까지도 괜찮던 점수가 고3 모의고사에서는 2등급 혹은 3등급 까지 떨어져요. 국어는 고전시와 문법이 문제고 영어는 마지막장 장문에서 단어 문제와 문법이 문젭니다ㅠㅠㅠ영어는 고등학교 올라와서 처음 구문분석 해봤을만큼 문법에 무지했어요....수학은 많이 부족한 거 같습니다. 고1 모의고사도 턱걸이 1등급이었고 객관식과 단답형 마지막 문제들은 손도 못대요. 대도 복잡한 과정 속에서 길을 잘못 택했거나 계산을 실수해서 맞추지는 못하고요. 일단 과외 받으면서 쎈 푸는 걸로 미2 까지 배웠고 기벡 들어가서 고2 여름방학까지 개념은 다 배워놓을 계획인데요. 내신은 둘째치고 수능에서는 꼭 점수가 잘 나왔으면 해서 인강을 하나 들을까 고민하고 있습니다.과탐은 내신에서 화생 선택했고 그에 맞춰서 고1 여름방학에 고석용 쌤 화학 개념 강좌 들었고 겨울방학에 윤도영 쌤 화학과 생명 개념 강좌를 듣고 있습니다.이제 질문 할게요.1. 국어 문학 공부용으로 개념의 나비효과로 인강 들으며 공부하고 인강 끝나면 문학 자습서 보면서 혼자 오답이나 단어정리 등을 하면 어떨까 계획중인데요. 이 방법에 대해 어떻게 생각하세요?2. 수학 과외를 받고 있는데 기벡까지 다 배우고 난 뒤에도 계속 다니는 게 나을까요? 신승범 쌤 강좌는 언제부터 들어야 가장 효과적일까요? 병행하는 것도 괜찮으니 답변자 분의 생각이 궁금합니다.3. 윤도영 쌤 강좌가 끝나고 나서 저 혼자 개념을 복습하는 시간을 가질까요 아니면 개념강좌를 찾아 들을까요 아니면 문풀강좌를 들을까요? 문풀강좌를 들으면 혼자 문제풀이를 하고 해설용으로 강좌를 들을껍니다. 당연하지만요ㅋㅋㅋㅋ혹시 지금 문풀을 듣는 게 너무 빠르거나 한건 아닐까요....???4. 고2 겨울방학에 기숙학원에 들어갈 계획입니다. 들어가기 전에 어떤 과목은 어느 수준으로 해놓고 들어가야 가장 효율적일지 궁금합니다. 기숙학원 대신 혼자 공부하라고 답변하신다면 겨울방학에 어떻게 공부하는게 좋겠다라는 것도 말씀해주시면 감사할 것 같아요.긴 글 읽어주셔서 감사하구요. 꼭 의대 가서 좋은 의사 되겠습니다.","안녕하세요저는 문과 예비고2입니다.저는 내신보다 정시가 좀 더 잘나와서, 정시 생각중인데요 ㅎㅎ제가 들었던 조언과, 경험을 바탕으로 말씀드리겠습니다 !1.나비효과학습 후 문학책으로 공부아주 좋습니다.저도 비슷하게 했어요나비효과 인강듣고, 미니과제로 복습 후 , '단권화'라는 책에 적용해 냈습니다.또한 매3비, 매3문을 1일차씩 학습하고, 관련 고사와 단어는 단어장을 따로 만들어서 외웠습니다끝으로 1주일마다 실력향상을 실감할겸, 사설모고(씨뮬)를 사서 1회씩 푸는데요.이방법이 꾸준하게 국어를 하기에 좋은 방법이고 결과도 좋았습니다 ㅎㅎ2.문과라 많은 도움을 주진 못하지만, 현재까지 수학 공부법을 바탕으로 조언해드리겠습니다.저는 확통까지 다 듣기전, 미적분할때 과외 그만 뒀습니다.많은 이유가 있겠지만, 인강이 가장 큰 원인인데요.저같은 경우는 메가스터디 현우진 강의를 듣고, 이정도면 과외를 대신할 수 있겠다 싶어서 과외를 그만 뒀어요.질문에 대한 답을 하자면 (이과 친구들의 조언)이과 친구들중 대다수가 신승범 고쟁이를 푸는데요(인강을 들으면서)친구들은 대부분 과외+인강을 병행하고 있어요.마지막 내신 굳히기가 좀 까다로워서 과외 선생님께 질문할 목적으로 다니는것도 있고, 더 창의적인 접근법을 고안하기 위해 과외를 다니는 친구들도 있고해요.3.이제와 말하지만, 저도 사실 이과준비했던 터라, +친구들이 하는 공부법을 바탕으로 말씀드리겠습니다.제 주위 친구들은 인강을 듣고 있고, 인강을 들은 후 학원을 다니는 친구들은 기출(수능)을 풀고, 그렇지 않은 친구들 역시 완자(물리,화학)+수능기출을 풀고 있어요.그렇게 빠르거나 한건 아닌것 같아요저희 학교 이과중 대부분은 이정도 하고 있으니까요.솔직히 깊게 답변해드릴 수 없네요 ㅠㅠ 죄송4.제 친구중 기숙학원(대성)갔던 친구가 있는데, 그 친구의 말에 의하면 많은 친구들이 정시 파이터라덥니다.+특목고, 자사고, 학교 top들 정말 많습니다.물론 어느정도 해야한다. 라는 명확한 기준은 없지만. 그래도 이런 친구들과 생활하는 시간동안, 뒤쳐지는 모습을 보이고 싶진 않잖아요 ㅎㅎ적어도 고2 모고 올1정도는 찍으심이..( 정말 기숙학원에 엘리트 정말 많다고 하소연 했습니다 친구가 ㅠ)기숙학원은 워낙 잘 짜여져있어서, 시키는대로만 따라가면 도움 많이 된다고 합니다.설명은 비슷하나, 공부시간이 정말 잘 짜여있어서 실력향상에 도움이 되었다고 합니다.기숙학원 괜찮은 생각인것 같아요 ~"
루게릭병인것같아요ㅠㅠ...내공100..,"제가 최근들어 스트레스를많이받고 잠을4시간씩 5 년동안잤는데. .어느날갑자기 한쪽 눈꺼풀이쳐지고일주일전부터는 팔이랑 다리에 힘이 다빠지고 다리,엉덩이,팔부분에 랜덤으로 근육이 부르르떨리는데 혹시 루게릭병아닌가요?ㅠㅠ 매일잠도 안와요 ...신경과에서 검사하면바로알수있나요? 대학병원에서 근무력증같다고가서 피검사 소변검사 심장검사했는데 결과가 담달에되서야나온다는데 진짜 걱정되서미치겠이요 진짜 루게릭병은아니겠죠? ㅜㅠ",제가 보기엔 저혈당증이 아닐까? 의심해 봅니다.
루게릭병인것같아요ㅠㅠ...내공100..,"제가 최근들어 스트레스를많이받고 잠을4시간씩 5 년동안잤는데. .어느날갑자기 한쪽 눈꺼풀이쳐지고일주일전부터는 팔이랑 다리에 힘이 다빠지고 다리,엉덩이,팔부분에 랜덤으로 근육이 부르르떨리는데 혹시 루게릭병아닌가요?ㅠㅠ 매일잠도 안와요 ...신경과에서 검사하면바로알수있나요? 대학병원에서 근무력증같다고가서 피검사 소변검사 심장검사했는데 결과가 담달에되서야나온다는데 진짜 걱정되서미치겠이요 진짜 루게릭병은아니겠죠? ㅜㅠ",그냥 하루 이틀 푹 쉬어 보세요루게릭병의 초기 증상에 말을 잘 못하고 어버버 거리며 단어 조합을 못하고MRI로 다 보입니다. MRI 한번 찍어보세요 루게릭병 같다고 의사한테 말해보세요 ㅋㅋㅋ
[나눈질문2] 레오파드 게코의 눈이 어느날부터 이렇게 변했어요.. 학생이라 병원 갈 돈이 없는데 치료를 어떻게 해야 하는지,레오파드 게코의 눈이 어느날부터 이렇게 변했어요.. 학생이라 병원 갈 돈이 없는데 치료를 어떻게 해야 하는지 알려주세요ㅠㅠ,"눈이 탁하게 변했다는 의미인가요? 아마 탈피의 전조일 확률이 있습니다. 손으로 벗겨주지말고, 단단하고 거친 물체를 비치하여 스스로 탈피할 수 있도록 도와주세요. 어떤 건강상의 문제는 아닙니다."
간호사에 대해 자세히 알고싶어서요 1. 간호대학이라는것과 대학교의 간호학과가 다른건가요 ? 다르다면 어디에 가야 간호사에 취직이 더 잘 될까요 ? 2. 간호사의 종류에 대해 알고싶어요 3. 어디간호대학이나 어느대학교 간호학과에 가야 취직이 잘 될까요 ?,,"정의법정자격을 가지고 의사의 진료를 도우며 환자를 돌보는 사람.내용의사의 처방이나 규정된 간호기술에 따라 치료를 행하며, 의사 부재시에는 비상조치를 취하기도 하며, 체온·맥박·혈압 등을 측정하는 방법으로 환자의 상태를 점검·기록하고 환자나 가족들에게 치료, 질병 예방에 대한 설명을 해주는 역할을 수행한다. 간호사 국가자격시험에 합격한 뒤 보건복지부장관의 면허를 받아 활동한다.간호사 업무는 분야별로 역할이 빠르게 전문화되는 추세이다. 의료법에서는 보건·마취·정신·가정간호 분야의 전문간호사제도를 두어 국민의 건강 관리 및 질병 예방 업무를 담당한다.병원의 임상과 및 진료실 구분에 따라 내과간호사·분만장간호사·수술실간호사·소아과간호사·신생아실간호사·외과간호사·응급실간호사·중환자실간호사·임상간호사·회복실간호사·정신과간호사 등으로 호칭되기도 한다.큰 병원의 간호사들은 일반적으로 간호과장·감독간호사·수간호사·일반간호사로 조직되어 있다. 간호과장(또는 간호부장)은 병원에서 종사하는 간호사 전원의 인사문제와 간호업무에 관련된 행정사무를 총괄한다. 감독간호사는 몇 개의 공통된 병동의 간호를 감독하며 행정사무를 총괄한다.수간호사는 한 병동에 있는 환자들에게 일어나는 모든 일을 파악해야 하며, 그 병동에 근무하는 일반간호사의 평가·교육 및 환자의 간호를 책임진다. 일반간호사는 의료지시에 따라 의료기구를 준비하고, 환자의 증세와 상태 등을 관찰하여 치료를 돕는다.우리나라에는 현재의 여의사와 비슷하게 진료에 종사하며 또 현재의 간호사와 같은 임무를 가진 의녀제도가 있었는데, 이 제도는 1406년(태종 6)에 시작되었다.남녀의 접촉을 금지한 당시는 여성들이 남성들에게 진료 받기를 꺼려 제생원(濟生院)에 의녀제도를 두었다. 그러나 양반계급은 물론 서민계급도 의녀직에 종사하기를 꺼렸다.처음에는 창고궁사(倉庫宮司) 소속 노비들 가운데 동녀(童女)를 뽑아 맥경(脈經) 및 침구법(鍼灸法) 등을 가르쳤다. 세종 때 훈도관(訓導官)을 두어 『천자문』·『효경』 등을 가르쳐 글자를 익히게 했고, 1463년(세조 9)에는 그들에게 시험을 보게 해서 성적이 좋은 사람 셋을 뽑아 월급을 주었다. 성적이 나쁜 사람은 혜민국(惠民局)의 다모(茶母)로 정하게 하였다.연산군 재위 때는 의녀가 기생과 함께 연회에 참석해야 했고, 나중에는 혜민서 의녀를 ‘약방기생’이라 불렀다. 의녀는 기생 가운데 제일품에 속하였으나, 의녀 천시의 풍습이 계속 남아 있어 의녀 되기를 꺼리는 경향이 있었다.간호교육이 정식으로 시작된 것은 1907년대한의원(大韓醫院) 관제가 정비될 때 산파(産婆) 및 간호부양성소가 설립되면서부터이다. 1910년에 대한의원 부속의학교 안에 의학과·약학과·산파과 및 간호과를 두었는데, 간호과의 수업연한은 2년이었다. 이것이 현재 서울대학교 의과대학의 전신이다.우리나라 최초의 간호사는 에밀리(Emily)로, 영국 성공회 선교부에서 간호사업을 위하여 1891년에 선교간호사로 파견되었다. 1892년에는 의사 윌스(Wiles)의 도움으로 정동에 소규모의 병원과 여자들을 위한 진료소를 개설하였는데, 뒷날 성베드로병원으로 알려졌다.최초의 간호사 양성소는 1902년, 미국 감리교회에서 파견된 에드먼즈(Edmunds, M.)가 보구여관(普救女館)에 설치한 것으로, 교육연한을 6년으로 하였다.이 교육기관은 1912년에 일부는 평양 기독병원에 이관되었고, 일부는 서울 동대문 부인병원으로 옮겨져 두 곳에서 간호원양성소를 설립하였다. 두번째는 1906년에 실즈(Shields, E.)에 의하여 세브란스병원에 설립되었는데, 1910년에 한 사람의 졸업생을 내었다.일제강점기에 조직된 일본 적십자 조선본부를 통한 적십자 간호사업은 일제강점기 36년간 일본식 간호의 주류를 이루었다.간호사의 면허 발급은 1914년 일본 총독부령에 의해 산파양성제도와 시험을 통한 면허 제도가 규정되면서 시작되었다. 이 면허제도에는 간호사 자격검정시험을 거쳐 면허를 취득하는 경우와 양성소 졸업자에 대한 무시험 면허 취득이 모두 포함되었다.광복 후에는 1948년 보건사회부 의정국 안에 간호사업과가 설립되었고, 육군에 정식으로 한국 간호장교단이 조직되었다. 1949년에는 대한간호협회가 국제간호협회 정회원국으로 가입되어 공식적으로 국제사회의 일원으로 참가하였다.1952년「국민의료법」이 시행되면서 일제하에서 발급된 간호사 면허는 1차로 갱신되었고, 1955년 의과대학 안에 간호학과로 정규 4년제 대학 과정이 설치된 이후 1962년 의료법이 개정되면서 일제하에서 시작됐던 간호사 자격검정고시제는 폐지되었다.이후 정규 교육과정을 마친 후 보건복지부가 매년 시행하는 국가고시 합격자에 한해 면허를 발급하면서 간호사 면허는 2차 갱신되었다.1970년에 문교부의 학제변동으로 초급대학에 준하는 각종 학교에 속했던 간호학교가 간호전문대학으로 개편되었으며, 같은 해에 대한간호학회가 발족되어 학술활동을 하게 된 이래 간호사 면허는 수차에 걸쳐 갱신 과정을 거치면서 현재에 이른다. 1987년 의료법 개정으로 1988년부터 ‘간호원’은 ‘간호사’로 명칭이 변경되었다.간호사의 대다수는 국립·공립·사립 병원 또는 전문병원에서 임상간호사로 취업하고 있다. 병실간호사는 하루 3교대 근무를 하지만 보건소나 기업체의 의무실 간호사는 낮 근무를 하면서 출퇴근이 가능하다.1973년 의료법이 개정되면서 조산원과 업무별 간호사의 자격 기준이 설정되어 보건 분야 간호사, 마취간호사의 자격이 인정되었다. 이 밖에 군병원에서 간호장교로 근무하는 간호사도 있다.한국산업인력공단 등을 통해 혹은 개인적으로 수소문해 간호사 자격으로 해외취업을 하기도 한다. 보건복지부의 『보건복지통계연보』(1998)에 의하면, 의료기관 및 보건기관에 고용된 간호사는 1998년 현재 6만 7575명이다. 2000년 9월 현재 간호사 자격 취득 시험은 한국보건의료인국가시험원에서 시행한다.이 시험 응시자격은 간호학을 전공하는 대학 또는 전문대학(3년과정)의 간호 관련 학과를 졸업한 자 또는 보건복지부 장관이 인정하는 외국의 학교를 졸업하고 외국의 간호사 면허를 받은 자이다.시험과목은 기본간호학·성인간호학·모성간호학·아동간호학·지역사회간호학·정신간호학·간호관리학·보건의약관계법규 등이다. 1995년부터 1999년까지 3만5724명이 합격하였다.건강에 대한 관심 증가와 경제 성장에 따른 소득 향상, 노령층 증가 및 환경오염 등으로 인한 각종 질환의 증가는 의료 서비스에 대한 수요를 증가시키게 된다.이에 따른 병·의원의 신·증설, 의료인력 확충이 기대되며, 간호인력 고용 증가도 기대된다. 정부에서는 보건의료 관련 기관에 대한 간호 인력의 의무 고용 규정을 준수하도록 하고 있고, 노인복지시설을 비롯한 복지관련 시설 확충에 따른 고용 증가도 예상되고 있다.장기적으로는 해외고용·가정간호·요양원 등의 확대도 기대되고 있어 직업 전망이 밝다. 또한, 간호사와 간호조무사간 업무 대체 정도에 의해서도 고용이 영향을 받는데, 간호사의 경우 의원급보다는 지금처럼 규모가 큰 종합병원 혹은 병원에 많이 고용될 것으로 보인다.이들 증가 요인에도 불구하고 기존 유휴인력과 해마다 배출되는 공급 인원이 적정 수요를 초과하고 있기 때문에, 향후 간호사로 취업하기 위한 경쟁은 매우 치열할 전망이다.참고문헌『직업의 세계』(노동부, 국립중앙직업안정소, 1986)『한국표준직업분류』(경제기획원, 1974)노동부 고용안정정보망 Work-Net 직업정보(www.work.go.kr)"
코수술후 19일차 술먹어도되요??,7일날 비중격이랑 보코수술을했는대 수술일부터 오늘까지 19일차인대 제가 3월 4일날 일이있어서 술을먹게될꺼같은대 먹어도되나요?? 아님 쫌더있다가 먹어야대나요?? 궁금한게있는대 웃으면 코주변이 땡기는대 이런건 언제풀려요..? 지금믄 하하하 정도인대 하 ...... 함박웃음지으면서 으캬캬켜겨갹캬 거리면서 웃고싶다..ㅠ 하품도 거히 참는듯하게 해야대고 ㅠ 해서 좋은대 불편해서 괴니했나 싶기도하고 ㅠ,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 조임철 입니다.병원마다 관리 방법이 달라서 수술하신 병원에 문의하시는게 정확하답니다.참고로 저희 병원은 한달지나서 드시라고 한답니다.코주변이 당기는건 님이 비중격연골로 연장술을 했다면적응하셔야 할겁니다.어느정도는 당길 것입니다.수개월이 지나야 좋아질 것입니다.
고환통증이 있어요,제가 일요일 낮에 영어수업을 듣다가 갑자기 먼저 아랫배가 살살 아팟어요.... 그러더니 갑자기 왼쪽고환애 통증이왓어여 .. 살짝 만지기만해도 많이 아파서 일요일은 병원이 안하고 월요일 일찍 병원을 가서 진찰을 받았더니 (초음파도 하고) 그리고 의사선생님의 (비뇨기과) 말씀을 들어보앗더니 초음파상으로 고환 염전이라 하기엔 혈류가 통하는게 보이고 부고환염이나 염증으로 보기엔 초음파에 찍히는게 없대요. 통증부위는 표피가아닌 고환쪽이 확실한데요....... 그래서 약을먹엇더니 인제 일요일보단 약간 통증이 없어진것같은데.. 질문!! 제가 부고환염인지 고환염전인지 이 글을 읽고 알거나 아님 어느것이 더 걸릴확률이 높은지 알려주세요.. 저(15인데 이제 정말 미치겟어요 무서워서.....) 2번 질문 제가 고환염전이라면 수술을 하야 한데는데 골든타임을 놓쳣으니 수술은 어떻게 진행하는지 알려주세요... 정말 이글을 다읽으신분 감사하겟어요...... 내공 100드릴게요 완치 가즈아!!’ㅠ,2차성징이 일어나면서 고환이 자라면서 그런걸수도 있습니다 너무 걱정하지 마시고요 몸은 아프면 아프다고 반응을 합니다 혹시라도 부어오르거나 더 아파지면 그때 다시 병원을 가서 정밀검사를 받아보세요
앉아있다 갑자기 일어나면 어지러워요,앉아있다가 10m정도 걷다가 계단 위로 올라오면 갑자기 어지러워요 눈앞이 핑 돌고 앞이 희미해져요 한번은 쓰러졌는데 왜이런거죠 기립성 저혈압때문인가요 ..평소엔 괜찮은데 앉았다가 갑자기 일어나면 어지러워요 어느 병원으로 가야할까요??,빈혈기가 있는것 같은데요기립성저혈압은 갑자기누어잇다가일어나도 어지럽습니다철분많이드세요
